ClubName,LocationAddress,PostalAddress,Region,Contact,Email,Phone,Website,Facilities
Balmoral Golf Club,518 Lisburn Road Belfast BT9 6GX,,Down,,admin@balmoralgolf.com,02890381514,https://www.balmoralgolf.com/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Baltinglass Golf Club,Baltinglass Co Wicklow,,Wicklow,,enquiries@baltinglassgolfclub.ie,0596481350,http://www.baltinglassgolf.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 5, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 20, Available: True)"
Banbridge Golf Club,116 Huntly Road Banbridge Co Down BT32 3UR,116 Huntly Road Banbridge,Down,Sandra Duprey,,02840662211,http://www.banbridgegolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 1, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 20, Available: True)"
Bandon Golf Club,Castlebernard Bandon Co.Cork,Castlebernard Bandon Co.Cork,Cork,James Curran,menshandicapsecretary@bandongolfclub.com,0238841111,http://www.bandongolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 4, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 3, Available: True); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 50, Available: True)"
Bangor Golf Club,Broadway Bangor Co. Down BT20  4RH,,Down,,office@bangorgolfclubni.co.uk,02891270922,http://www.bangorgolfclubni.co.uk,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 5, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 20, Available: True)"
Bantry Bay Golf Club,Donemark Bantry Co.Cork,Donemark Bantry Co.Cork,Cork,Stephen Byrne,info@bantrygolf.co,02750579,http://www.bantrygolf.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 6, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 2, Available: True); Pull/Push Carts (Quantity: 20, Available: True)"
Bearna Golf Club,Corboley Bearna Co. Galway,,Galway,Cathal Donnellan,bearnagolfclub@gmail.com,091592677,http://www.bearnagolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 20, Available: True); Golf Buggies (Quantity: 12, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 20, Available: True)"
Beaufort Golf Club,Beaufort Killarney Co. Kerry,Beaufort Beaufort,Kerry,,info@beaufortgc.com,0646644440,http://www.beaufortgc.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 6, Available: True); Golf Buggies (Quantity: 8, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 40, Available: True)"
Beaverstown Golf Club,Beaverstown Donabate Co. Dublin,,Dublin,,office@beaverstown.com,018436439,http://www.beaverstown.com/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 2, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 2, Available: True); Pull/Push Carts (Quantity: 40, Available: True)"
Beech Park Golf Club,Johnstown Rathcoole Co. Dublin,,Dublin,Roberta Coakley,info@beechpark.ie,014580522,http://www.beechpark.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 3, Available: True); Pull/Push Carts (Quantity: 4, Available: True)"
Bellewstown Golf Club,Bellewstown Drogheda Co. Meath,,Meath,Michael Leonard ,info@bellewstowngolfclub.ie,0419882757,http://www.bellewstowngolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 5, Available: True); Golf Buggies (Quantity: 28, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 25, Available: True)"
Belmullet Golf Club,,"Tallagh Hill, Bemullet Co Mayo F26R504",Mayo,John Hanley,belmulletgolfclubcarne@gmail.com,097 82292,https://belmulletgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 10, Available: True); Club Sets (Quantity: 6, Available: True); Golf Buggies (Quantity: 10, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 60, Available: True)"
Belturbet Golf Club,Erne Hill Belturbet Co. Cavan,,Cavan,,belturbet@golfnet.ie,9522287,,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 1, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Belvoir Park Golf Club,73-75 Church Road  Newtownbreda  Belfast  BT8  7AN,Northern I,Down,Brendan McDermott,info@belvoirparkgolfclub.com,02890491693,http://www.belvoirparkgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 30, Available: True)"
Berehaven Golf Club,Filane Castletownbere Co. Cork,,Cork,Mary O´Shea,info@berehavengolf.com,02770700,http://berehavengolf.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Birr Golf Club,The Glenns Birr Co. Offaly,,Offaly,,info@birrgolfclub.ie,0579120082,http://www.birrgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Black Bush Golf Club,Dunshaughlin Co. Meath,Dunshaughlin Co. Meath A85RK22,Meath,,ClubAdmin@blackbushgolfclub.ie,018250021,https://blackbushgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: True); Pull/Push Carts (Quantity: 20, Available: True)"
Blacklion Golf Club,Toam Blacklion Co. Cavan,Toam Blacklion Co. Cavan F91 WY82,Cavan,Aidan Melanaphy,pjmac1714@gmail.com,00353719853024,https://www.blackliongolf.com/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 10, Available: True)"
Blackwood Mahee Golf Club,150 Crawfordsburn Road Bangor Co. Down BT19 1GB,,Down,,blackwoodmaheegc@gmail.com,02891852706,http://www.theblackwoodgc.com/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 8, Available: True); Golf Buggies (Quantity: 10, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
